Show,Platform,Week Ending,Minutes (Millions)
JURASSIC WORLD CAMP CRET.,NETFLIX,"Dec. 26, 2021",211
JURASSIC WORLD CAMP CRET.,NETFLIX,"Jul. 24, 2022",361
JURASSIC WORLD CAMP CRET.,NETFLIX,"Jul. 31, 2022",406
LAST CHANCE U: BASKETBALL,NETFLIX,"Mar. 14, 2021",234
LAST CHANCE U: BASKETBALL,NETFLIX,"Mar. 21, 2021",192
LIFE IN COLOR W/ DAVID ATTEN …,NETFLIX,"Apr. 25, 2021",189
LIFE IN COLOR W/ DAVID ATTEN …,NETFLIX,"May. 2, 2021",199
LOCKE & KEY,NETFLIX,"Oct. 24, 2021",637
LOCKE & KEY,NETFLIX,"Oct. 31, 2021","1,068"
LOCKE & KEY,NETFLIX,"Nov. 7, 2021",635
LOCKE & KEY,NETFLIX,"Nov. 14, 2021",409
LOCKE & KEY,NETFLIX,"Nov. 21, 2021",293
LOCKE & KEY,NETFLIX,"Aug. 14, 2022",919
LOCKE & KEY,NETFLIX,"Aug. 21, 2022",776
LOCKE & KEY,NETFLIX,"Aug. 28, 2022",518
LONGMIRE,NETFLIX,"Jan. 31, 2021",304
LONGMIRE,NETFLIX,"Feb. 7, 2021",296
LONGMIRE,NETFLIX,"Feb. 14, 2021",232
LONGMIRE,NETFLIX,"Feb. 21, 2021",248
LONGMIRE,NETFLIX,"Feb. 28, 2021",234
LONGMIRE,NETFLIX,"Mar. 7, 2021",201
LONGMIRE,NETFLIX,"Mar. 14, 2021",202
LONGMIRE,NETFLIX,"Mar. 28, 2021",200
LONGMIRE,NETFLIX,"May. 2, 2021",169
LONGMIRE,NETFLIX,"Jun. 13, 2021",156
LONGMIRE,NETFLIX,"Jun. 20, 2021",176
LONGMIRE,NETFLIX,"Aug. 7, 2022",287
LOST IN SPACE,NETFLIX,"Dec. 5, 2021","1,207"
LOST IN SPACE,NETFLIX,"Dec. 12, 2021","1,018"
LOST IN SPACE,NETFLIX,"Dec. 19, 2021",569
LOST IN SPACE,NETFLIX,"Dec. 26, 2021",490
LOST IN SPACE,NETFLIX,"Jan. 2, 2022",452
LOST IN SPACE,NETFLIX,"Jan. 9, 2022",291
LUPIN,NETFLIX,"Jan. 17, 2021",494
LUPIN,NETFLIX,"Jan. 24, 2021",322
LUPIN,NETFLIX,"Jun. 13, 2021",237
LUPIN,NETFLIX,"Jun. 20, 2021",363
LUPIN,NETFLIX,"Oct. 8, 2023",436
LUPIN,NETFLIX,"Oct. 15, 2023",635
LUPIN,NETFLIX,"Oct. 22, 2023",346
MAID,NETFLIX,"Oct. 10, 2021","1,904"
MAID,NETFLIX,"Oct. 17, 2021","1,474"
MAID,NETFLIX,"Oct. 24, 2021",865
MAID,NETFLIX,"Oct. 31, 2021",718
MAID,NETFLIX,"Nov. 7, 2021",524
MAID,NETFLIX,"Nov. 14, 2021",445
MAID,NETFLIX,"Nov. 21, 2021",302
MARVEL'S DAREDEVIL,NETFLIX,"Dec. 26, 2021",195
MAYA AND THE THREE,NETFLIX,"Oct. 31, 2021",481
MAYA AND THE THREE,NETFLIX,"Nov. 7, 2021",343
MIDNIGHT MASS,NETFLIX,"Sep. 26, 2021",566
MIDNIGHT MASS,NETFLIX,"Oct. 3, 2021","1,171"
MIDNIGHT MASS,NETFLIX,"Oct. 10, 2021",707
MIDNIGHT MASS,NETFLIX,"Oct. 17, 2021",445
MIDNIGHT MASS,NETFLIX,"Oct. 24, 2021",304
MIDNIGHT MASS,NETFLIX,"Oct. 31, 2021",268
MONEY HEIST,NETFLIX,"Sep. 5, 2021",452
MONEY HEIST,NETFLIX,"Sep. 12, 2021",538
MONEY HEIST,NETFLIX,"Sep. 19, 2021",224
MONEY HEIST,NETFLIX,"Dec. 5, 2021",374
MONEY HEIST,NETFLIX,"Dec. 12, 2021",426
MONEY HEIST,NETFLIX,"Dec. 19, 2021",231
MONEY HEIST,NETFLIX,"Dec. 26, 2021",183
MONSTERS INSIDE,NETFLIX,"Sep. 26, 2021",251
MOST AMAZING VACATION RENTALS,NETFLIX,"Jun. 27, 2021",253
MURDER AMONG MORMONS,NETFLIX,"Mar. 7, 2021",587
MURDER AMONG THE MORMONS,NETFLIX,"Mar. 14, 2021",264
MY NAME,NETFLIX,"Oct. 24, 2021",275
NAILED IT,NETFLIX,"Apr. 4, 2021",250
NARCOS: MEXICO,NETFLIX,"Nov. 7, 2021",512
NARCOS: MEXICO,NETFLIX,"Nov. 14, 2021",769
NARCOS: MEXICO,NETFLIX,"Nov. 21, 2021",428
NEVER HAVE I EVER,NETFLIX,"Jul. 18, 2021",480
NEVER HAVE I EVER,NETFLIX,"Jul. 25, 2021",567
NEVER HAVE I EVER,NETFLIX,"Aug. 1, 2021",328
NEVER HAVE I EVER,NETFLIX,"Aug. 14, 2022",596
NEVER HAVE I EVER,NETFLIX,"Aug. 21, 2022",883
NEVER HAVE I EVER,NETFLIX,"Aug. 28, 2022",433
NEVER HAVE I EVER,NETFLIX,"Jun. 11, 2023",917
NEVER HAVE I EVER,NETFLIX,"Jun. 18, 2023",832
NEVER HAVE I EVER,NETFLIX,"Jun. 25, 2023",447
ORANGE IS THE NEW BLACK,NETFLIX,"Mar. 7, 2021",237
ORANGE IS THE NEW BLACK,NETFLIX,"Jun. 6, 2021",179
ORANGE IS THE NEW BLACK,NETFLIX,"Aug. 1, 2021",164
OUTER BANKS,NETFLIX,"Aug. 1, 2021","1,423"
OUTER BANKS,NETFLIX,"Aug. 8, 2021","2,100"
OUTER BANKS,NETFLIX,"Aug. 15, 2021","1,160"
OUTER BANKS,NETFLIX,"Aug. 22, 2021",736
OUTER BANKS,NETFLIX,"Aug. 29, 2021",483
OUTER BANKS,NETFLIX,"Sep. 5, 2021",252
OUTER BANKS,NETFLIX,"Feb. 19, 2023",282
OUTER BANKS,NETFLIX,"Feb. 26, 2023","3,154"
OUTER BANKS,NETFLIX,"Mar. 5, 2023","2,214"
OUTER BANKS,NETFLIX,"Mar. 12, 2023","1,227"
OUTER BANKS,NETFLIX,"Mar. 19, 2023",722
OUTER BANKS,NETFLIX,"Mar. 26, 2023",556
OUTER BANKS,NETFLIX,"Apr. 2, 2023",358
RAGNAROK,NETFLIX,"May. 30, 2021",429
RAGNAROK,NETFLIX,"Jun. 6, 2021",404
RAGNAROK,NETFLIX,"Jun. 13, 2021",182
RAGNAROK,NETFLIX,"Aug. 27, 2023",471
RAGNAROK,NETFLIX,"Sep. 3, 2023",444
SCHOOL OF CHOCOLATE,NETFLIX,"Dec. 5, 2021",376
SELLING SUNSET,NETFLIX,"Nov. 28, 2021",549
SELLING SUNSET,NETFLIX,"Dec. 5, 2021",440
SELLING SUNSET,NETFLIX,"Dec. 12, 2021",278
SELLING SUNSET,NETFLIX,"Apr. 24, 2022",385
SELLING SUNSET,NETFLIX,"May. 1, 2022",584
SELLING SUNSET,NETFLIX,"May. 8, 2022",360
SELLING SUNSET,NETFLIX,"May. 21, 2023",332
SELLING SUNSET,NETFLIX,"May. 28, 2023",464
SELLING SUNSET,NETFLIX,"Jun. 4, 2023",367
SELLING SUNSET,NETFLIX,"Nov. 5, 2023",364
SELLING SUNSET,NETFLIX,"Nov. 12, 2023",709
SELLING SUNSET,NETFLIX,"Nov. 19, 2023",301
SELLING TAMPA,NETFLIX,"Dec. 19, 2021",243
SEX EDUCATION,NETFLIX,"Sep. 19, 2021",595
SEX EDUCATION,NETFLIX,"Sep. 26, 2021",856
SEX EDUCATION,NETFLIX,"Oct. 3, 2021",469
SEX EDUCATION,NETFLIX,"Oct. 10, 2021",283
SEX EDUCATION,NETFLIX,"Sep. 24, 2023",634
SEX EDUCATION,NETFLIX,"Oct. 1, 2023",734
SEX EDUCATION,NETFLIX,"Oct. 8, 2023",443
SEX EDUCATION,NETFLIX,"Oct. 15, 2023",289
SEX/LIFE,NETFLIX,"Jul. 4, 2021",449
SEX/LIFE,NETFLIX,"Jul. 11, 2021",489
SEX/LIFE,NETFLIX,"Jul. 18, 2021",282
SEX/LIFE,NETFLIX,"Jul. 25, 2021",216
SEX/LIFE,NETFLIX,"Mar. 5, 2023",500
SEX/LIFE,NETFLIX,"Mar. 12, 2023",554
SHADOW AND BONE,NETFLIX,"Apr. 25, 2021",721
SHADOW AND BONE,NETFLIX,"May. 2, 2021","1,192"
SHADOW AND BONE,NETFLIX,"May. 9, 2021",555
SHADOW AND BONE,NETFLIX,"May. 16, 2021",294
SHADOW AND BONE,NETFLIX,"May. 23, 2021",199
SHADOW AND BONE,NETFLIX,"Mar. 19, 2023","1,143"
SHADOW AND BONE,NETFLIX,"Mar. 26, 2023","1,034"
SHADOW AND BONE,NETFLIX,"Apr. 2, 2023",519
SHADOW AND BONE,NETFLIX,"Apr. 9, 2023",389
SHARKDOG,NETFLIX,"Sep. 12, 2021",238
SOPHIE: A MURDER IN THE WEST,NETFLIX,"Jul. 4, 2021",206
SQUID GAME,NETFLIX,"Sep. 26, 2021","1,910"
SQUID GAME,NETFLIX,"Oct. 3, 2021","3,260"
SQUID GAME,NETFLIX,"Oct. 10, 2021","3,021"
SQUID GAME,NETFLIX,"Oct. 17, 2021","2,254"
SQUID GAME,NETFLIX,"Oct. 24, 2021","1,682"
SQUID GAME,NETFLIX,"Oct. 31, 2021","1,020"
SQUID GAME,NETFLIX,"Nov. 7, 2021",673
SQUID GAME,NETFLIX,"Nov. 14, 2021",426
SWEET TOOTH,NETFLIX,"Jun. 6, 2021",794
SWEET TOOTH,NETFLIX,"Jun. 13, 2021","1,434"
SWEET TOOTH,NETFLIX,"Jun. 20, 2021",626
SWEET TOOTH,NETFLIX,"Jun. 27, 2021",359
SWEET TOOTH,NETFLIX,"Jul. 4, 2021",256
SWEET TOOTH,NETFLIX,"Apr. 30, 2023",924
SWEET TOOTH,NETFLIX,"May. 7, 2023","1,068"
SWEET TOOTH,NETFLIX,"May. 14, 2023",575
SWEET TOOTH,NETFLIX,"May. 21, 2023",377
THE BOOK OF CASTAMAR,NETFLIX,"Jul. 18, 2021",291
THE BOSS BABY: BACK IN BUSINESS,NETFLIX,"Jul. 11, 2021",229
THE BOSS BABY: BACK IN BUSINESS,NETFLIX,"Jul. 18, 2021",188
THE CHAIR,NETFLIX,"Aug. 29, 2021",310
THE CIRCLE,NETFLIX,"Apr. 18, 2021",443
THE CIRCLE,NETFLIX,"Apr. 25, 2021",630
THE CIRCLE,NETFLIX,"May. 2, 2021",641
THE CIRCLE,NETFLIX,"May. 9, 2021",456
THE CIRCLE,NETFLIX,"May. 16, 2021",321
THE CIRCLE,NETFLIX,"Sep. 12, 2021",292
THE CIRCLE,NETFLIX,"Sep. 19, 2021",444
THE CIRCLE,NETFLIX,"Sep. 26, 2021",436
THE CIRCLE,NETFLIX,"Oct. 3, 2021",266
THE CIRCLE,NETFLIX,"May. 8, 2022",270
THE CIRCLE,NETFLIX,"May. 15, 2022",380
THE CIRCLE,NETFLIX,"May. 22, 2022",467
THE CIRCLE,NETFLIX,"May. 29, 2022",328
THE CIRCLE,NETFLIX,"Jan. 8, 2023",500
THE CIRCLE,NETFLIX,"Jan. 15, 2023",474
THE CIRCLE,NETFLIX,"Jan. 22, 2023",366
THE COOK OF CASTAMAR,NETFLIX,"Jul. 25, 2021",179
THE CREW,NETFLIX,"Feb. 21, 2021",556
THE CREW,NETFLIX,"Feb. 28, 2021",231
THE DEFEATED,NETFLIX,"Aug. 29, 2021",194
THE GREAT BRITSH BAKING SHOW,NETFLIX,"Feb. 14, 2021",284
THE IRREGULARS,NETFLIX,"Mar. 28, 2021",424
THE IRREGULARS,NETFLIX,"Apr. 4, 2021",643
THE IRREGULARS,NETFLIX,"Apr. 11, 2021",270
THE KOMINSKY METHOD,NETFLIX,"May. 30, 2021",495
THE KOMINSKY METHOD,NETFLIX,"Jun. 6, 2021",507
THE KOMINSKY METHOD,NETFLIX,"Jun. 13, 2021",235
